date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,
2015-09-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.6667,CNY,China,Zhejiang Sheng,930,Hangzhou,2583,584,14,18,1,2583_584_14_18,
2015-10-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.47,CNY,China,Zhejiang Sheng,930,Hangzhou,2583,584,14,18,1,2583_584_14_18,
2015-11-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.36,CNY,China,Zhejiang Sheng,930,Hangzhou,2583,584,14,18,1,2583_584_14_18,
2015-12-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.295,CNY,China,Zhejiang Sheng,930,Hangzhou,2583,584,14,18,1,2583_584_14_18,
2016-01-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.3075,CNY,China,Zhejiang Sheng,930,Hangzhou,2583,584,14,18,1,2583_584_14_18,
2016-02-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.31,CNY,China,Zhejiang Sheng,930,Hangzhou,2583,584,14,18,1,2583_584_14_18,
2016-03-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.28,CNY,China,Zhejiang Sheng,930,Hangzhou,2583,584,14,18,1,2583_584_14_18,
2016-04-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.27,CNY,China,Zhejiang Sheng,930,Hangzhou,2583,584,14,18,1,2583_584_14_18,
2016-05-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.26,CNY,China,Zhejiang Sheng,930,Hangzhou,2583,584,14,18,1,2583_584_14_18,
2016-06-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.26,CNY,China,Zhejiang Sheng,930,Hangzhou,2583,584,14,18,1,2583_584_14_18,
2016-07-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.26,CNY,China,Zhejiang Sheng,930,Hangzhou,2583,584,14,18,1,2583_584_14_18,
2016-08-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.268,CNY,China,Zhejiang Sheng,930,Hangzhou,2583,584,14,18,1,2583_584_14_18,
2016-09-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.23,CNY,China,Zhejiang Sheng,930,Hangzhou,2583,584,14,18,1,2583_584_14_18,
2016-10-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.21,CNY,China,Zhejiang Sheng,930,Hangzhou,2583,584,14,18,1,2583_584_14_18,
2016-11-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.15,CNY,China,Zhejiang Sheng,930,Hangzhou,2583,584,14,18,1,2583_584_14_18,
2016-12-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.15,CNY,China,Zhejiang Sheng,930,Hangzhou,2583,584,14,18,1,2583_584_14_18,
2017-01-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.18,CNY,China,Zhejiang Sheng,930,Hangzhou,2583,584,14,18,1,2583_584_14_18,
2017-02-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.1175,CNY,China,Zhejiang Sheng,930,Hangzhou,2583,584,14,18,1,2583_584_14_18,
2017-03-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.1425,CNY,China,Zhejiang Sheng,930,Hangzhou,2583,584,14,18,1,2583_584_14_18,
2017-04-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.16,CNY,China,Zhejiang Sheng,930,Hangzhou,2583,584,14,18,1,2583_584_14_18,
2017-05-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.2,CNY,China,Zhejiang Sheng,930,Hangzhou,2583,584,14,18,1,2583_584_14_18,
2017-06-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.255,CNY,China,Zhejiang Sheng,930,Hangzhou,2583,584,14,18,1,2583_584_14_18,
2017-07-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.28,CNY,China,Zhejiang Sheng,930,Hangzhou,2583,584,14,18,1,2583_584_14_18,
2017-08-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.28,CNY,China,Zhejiang Sheng,930,Hangzhou,2583,584,14,18,1,2583_584_14_18,
2017-09-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.32,CNY,China,Zhejiang Sheng,930,Hangzhou,2583,584,14,18,1,2583_584_14_18,
2017-10-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.42,CNY,China,Zhejiang Sheng,930,Hangzhou,2583,584,14,18,1,2583_584_14_18,
2017-11-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.505,CNY,China,Zhejiang Sheng,930,Hangzhou,2583,584,14,18,1,2583_584_14_18,
2017-12-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.57,CNY,China,Zhejiang Sheng,930,Hangzhou,2583,584,14,18,1,2583_584_14_18,
2018-01-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.6,CNY,China,Zhejiang Sheng,930,Hangzhou,2583,584,14,18,1,2583_584_14_18,
2018-02-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.66,CNY,China,Zhejiang Sheng,930,Hangzhou,2583,584,14,18,1,2583_584_14_18,
2018-03-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.63,CNY,China,Zhejiang Sheng,930,Hangzhou,2583,584,14,18,1,2583_584_14_18,
2018-04-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.55,CNY,China,Zhejiang Sheng,930,Hangzhou,2583,584,14,18,1,2583_584_14_18,
2018-05-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.504,CNY,China,Zhejiang Sheng,930,Hangzhou,2583,584,14,18,1,2583_584_14_18,
2018-06-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.47,CNY,China,Zhejiang Sheng,930,Hangzhou,2583,584,14,18,1,2583_584_14_18,
2018-07-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.46,CNY,China,Zhejiang Sheng,930,Hangzhou,2583,584,14,18,1,2583_584_14_18,
2018-08-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.46,CNY,China,Zhejiang Sheng,930,Hangzhou,2583,584,14,18,1,2583_584_14_18,
2018-09-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.445,CNY,China,Zhejiang Sheng,930,Hangzhou,2583,584,14,18,1,2583_584_14_18,
2018-10-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.34,CNY,China,Zhejiang Sheng,930,Hangzhou,2583,584,14,18,1,2583_584_14_18,
2018-11-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.3,CNY,China,Zhejiang Sheng,930,Hangzhou,2583,584,14,18,1,2583_584_14_18,
2018-12-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.305,CNY,China,Zhejiang Sheng,930,Hangzhou,2583,584,14,18,1,2583_584_14_18,
2019-01-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.32,CNY,China,Zhejiang Sheng,930,Hangzhou,2583,584,14,18,1,2583_584_14_18,
2019-02-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.32,CNY,China,Zhejiang Sheng,930,Hangzhou,2583,584,14,18,1,2583_584_14_18,
2019-03-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.32,CNY,China,Zhejiang Sheng,930,Hangzhou,2583,584,14,18,1,2583_584_14_18,
2019-04-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.15,CNY,China,Zhejiang Sheng,930,Hangzhou,2583,584,14,18,1,2583_584_14_18,
2019-05-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.088,CNY,China,Zhejiang Sheng,930,Hangzhou,2583,584,14,18,1,2583_584_14_18,
2019-06-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.02,CNY,China,Zhejiang Sheng,930,Hangzhou,2583,584,14,18,1,2583_584_14_18,
